"Index","OMX.Open","OMX.High","OMX.Low","OMX.Close","OMX.Volume","OMX.Adjusted"
"2010-10-20",1093.90002441406,1098.90002441406,1089.81994628906,1098.88000488281,104802700,1098.88000488281
"2010-10-21",1099.65002441406,1118.34997558594,1096.93994140625,1116.63000488281,155275300,1116.63000488281
"2010-10-22",1119.18994140625,1119.18994140625,1109.94995117188,1109.9599609375,132728300,1109.9599609375
"2010-10-25",1117.26000976562,1117.65002441406,1107.60998535156,1110.38000488281,86499000,1110.38000488281
"2010-10-26",1108.15002441406,1110.43994140625,1100.60998535156,1106.47998046875,92855200,1106.47998046875
"2010-10-27",1107.7900390625,1112.41003417969,1102.08996582031,1103.85998535156,107528800,1103.85998535156
"2010-10-28",1103.2099609375,1106.10998535156,1088.82995605469,1091.65002441406,119434100,1091.65002441406
"2010-10-29",1087.69995117188,1090.36999511719,1079.59997558594,1089.31994628906,110010900,1089.31994628906
"2010-11-01",1094.61999511719,1095.55004882812,1083.58996582031,1091.68994140625,87811000,1091.68994140625
"2010-11-02",1089.32995605469,1097.96997070312,1088.43994140625,1096.58996582031,85039600,1096.58996582031
"2010-11-03",1102.69995117188,1102.69995117188,1087.92004394531,1089.46997070312,79750200,1089.46997070312
"2010-11-04",1099.41003417969,1114.96997070312,1098.63000488281,1109.36999511719,121475000,1109.36999511719
"2010-11-05",1110.72998046875,1111.64001464844,1094.01000976562,1098.68994140625,51274800,1098.68994140625
"2010-11-08",1105.35998535156,1107.80004882812,1099.34997558594,1105.31005859375,84947600,1105.31005859375
"2010-11-09",1104.66003417969,1116.09997558594,1102.69995117188,1113.42004394531,85577200,1113.42004394531
"2010-11-10",1111.19995117188,1112.42004394531,1101.72998046875,1106.33996582031,78179800,1106.33996582031
"2010-11-11",1109.73999023438,1109.73999023438,1097.66003417969,1103.11999511719,73083000,1103.11999511719
"2010-11-12",1092.46997070312,1100.08996582031,1086.03002929688,1094.55004882812,96245800,1094.55004882812
"2010-11-15",1089.47998046875,1104.72998046875,1088.86999511719,1104.0400390625,77843600,1104.0400390625
"2010-11-16",1097.89001464844,1097.97998046875,1079.67004394531,1083.92004394531,99656400,1083.92004394531
"2010-11-17",1081.90002441406,1089.33996582031,1078.27001953125,1086.53002929688,93958200,1086.53002929688
"2010-11-18",1093.7099609375,1106.81005859375,1090.56994628906,1106.31994628906,88626600,1106.31994628906
"2010-11-19",1108.58996582031,1110.55004882812,1101.35998535156,1110.55004882812,84277200,1110.55004882812
"2010-11-22",1117.69995117188,1119.06994628906,1103.10998535156,1106.55004882812,103827900,1106.55004882812
"2010-11-23",1100.23999023438,1103.53002929688,1087.42004394531,1088.81005859375,101858000,1088.81005859375
"2010-11-24",1089.56005859375,1102.15002441406,1083.16003417969,1100,100047600,1100
"2010-11-25",1103.05004882812,1112.17004394531,1100.43994140625,1111.16003417969,82900200,1111.16003417969
"2010-11-26",1106.0400390625,1114.41003417969,1100.76000976562,1110.10998535156,85429600,1110.10998535156
"2010-11-29",1114.98999023438,1121.38000488281,1100.75,1104.34997558594,103356400,1104.34997558594
"2010-11-30",1104.36999511719,1110.11999511719,1096.72998046875,1107.05004882812,140035000,1107.05004882812
"2010-12-01",1112.67004394531,1134.34997558594,1111.77001953125,1134.27001953125,133673400,1134.27001953125
"2010-12-02",1137.73999023438,1145.51000976562,1129.71997070312,1145.51000976562,110877400,1145.51000976562
"2010-12-03",1144.09997558594,1149.80004882812,1135.13000488281,1149.56005859375,100321600,1149.56005859375
"2010-12-06",1147.16003417969,1149.93005371094,1141.06994628906,1144.43994140625,71167800,1144.43994140625
"2010-12-07",1145.42004394531,1157.21997070312,1144.61999511719,1148.97998046875,111409400,1148.97998046875
"2010-12-08",1144.56994628906,1150.21997070312,1142.83996582031,1145.63000488281,117709400,1145.63000488281
"2010-12-09",1150.42004394531,1151.30004882812,1131.11999511719,1133.52001953125,114870800,1133.52001953125
"2010-12-10",1134.93994140625,1139.16003417969,1133.68005371094,1139.16003417969,84293600,1139.16003417969
"2010-12-13",1141.25,1150.39001464844,1141.23999023438,1146.15002441406,82213000,1146.15002441406
"2010-12-14",1146.10998535156,1155.83996582031,1143.81005859375,1155.83996582031,91485000,1155.83996582031
"2010-12-15",1152.42004394531,1159.09997558594,1148.38000488281,1156.40002441406,96155200,1156.40002441406
"2010-12-16",1154.93994140625,1157.91003417969,1149.90002441406,1153.84997558594,106614000,1153.84997558594
"2010-12-17",1153.15002441406,1156.71997070312,1148.36999511719,1153.13000488281,109395800,1153.13000488281
"2010-12-20",1153.08996582031,1160.39001464844,1149.13000488281,1154.18994140625,97344200,1154.18994140625
"2010-12-21",1159.16003417969,1166.48999023438,1158.22998046875,1166,78290000,1166
"2010-12-22",1165.2099609375,1169.4599609375,1161.32995605469,1163.27001953125,64683600,1163.27001953125
"2010-12-23",1161.36999511719,1162.22998046875,1156.27001953125,1160.55004882812,43257600,1160.55004882812
"2010-12-27",1159.59997558594,1161.59997558594,1154.81005859375,1160.28002929688,28451800,1160.28002929688
"2010-12-28",1159.85998535156,1163.42004394531,1158.05004882812,1159.80004882812,59416000,1159.80004882812
"2010-12-29",1160.94995117188,1165.90002441406,1160.68005371094,1165.10998535156,44364600,1165.10998535156
"2010-12-30",1164.56994628906,1165.58996582031,1155.56994628906,1155.56994628906,51305000,1155.56994628906
"2011-01-03",1161.57995605469,1177,1161.11999511719,1176.84997558594,53734600,1176.84997558594
"2011-01-04",1180.5,1181.56005859375,1165.78002929688,1165.88000488281,91664000,1165.88000488281
"2011-01-05",1166.39001464844,1167.08996582031,1149.2099609375,1151.80004882812,71284400,1151.80004882812
"2011-01-07",1159.57995605469,1164.9599609375,1152.03002929688,1159.44995117188,106798400,1159.44995117188
"2011-01-10",1158.73999023438,1160.42004394531,1149.38000488281,1152.60998535156,81689600,1152.60998535156
"2011-01-11",1158.41003417969,1175.03002929688,1154.88000488281,1174.35998535156,173570400,1174.35998535156
"2011-01-12",1175.76000976562,1178.06005859375,1172.77001953125,1174.09997558594,83984800,1174.09997558594
"2011-01-13",1178.9599609375,1179.83996582031,1171.07995605469,1174.43005371094,105304000,1174.43005371094
"2011-01-14",1173.5,1174.46997070312,1163.05004882812,1173.28002929688,79458800,1173.28002929688
"2011-01-17",1173.56005859375,1176.18005371094,1163.55004882812,1169.53002929688,57168600,1169.53002929688
"2011-01-18",1172.82995605469,1180.58996582031,1172.47998046875,1179.2900390625,91346400,1179.2900390625
"2011-01-19",1180.0400390625,1182.56005859375,1153.59997558594,1155.64001464844,141621600,1155.64001464844
"2011-01-20",1154.63000488281,1157.31994628906,1136.42004394531,1136.42004394531,141246800,1136.42004394531
"2011-01-21",1142.42004394531,1156.68994140625,1138.42004394531,1150.83996582031,113608800,1150.83996582031
"2011-01-24",1157.36999511719,1158.58996582031,1138.41003417969,1148.73999023438,103037600,1148.73999023438
"2011-01-25",1154.2900390625,1156.48999023438,1148.66003417969,1152.68994140625,124887800,1152.68994140625
"2011-01-26",1160.07995605469,1176.2900390625,1156.31005859375,1173.84997558594,106684600,1173.84997558594
"2011-01-27",1165.92004394531,1173.28002929688,1165.2099609375,1165.7099609375,142883800,1165.7099609375
"2011-01-28",1165.67004394531,1168.13000488281,1151.80004882812,1151.80004882812,93582600,1151.80004882812
"2011-01-31",1148.55004882812,1150.2900390625,1139.65002441406,1147.21997070312,85723800,1147.21997070312
"2011-02-01",1150.5400390625,1156.19995117188,1141.77001953125,1146.7900390625,117801200,1146.7900390625
"2011-02-02",1150.65002441406,1153.66003417969,1120.68005371094,1130.42004394531,203981600,1130.42004394531
"2011-02-03",1136.43005371094,1144.25,1126.58996582031,1138.71997070312,145684400,1138.71997070312
"2011-02-04",1135.34997558594,1146.26000976562,1133.38000488281,1139.31005859375,278921200,1139.31005859375
"2011-02-07",1143.01000976562,1148.66003417969,1136.69995117188,1140.5,98245800,1140.5
"2011-02-08",1144.69995117188,1144.69995117188,1127.63000488281,1132.82995605469,159125800,1132.82995605469
"2011-02-09",1134.92004394531,1137.51000976562,1130.63000488281,1134.82995605469,104672200,1134.82995605469
"2011-02-10",1134.5,1135.03002929688,1122.31994628906,1127,98557400,1127
"2011-02-11",1127.47998046875,1140.41003417969,1117.90002441406,1139.96997070312,115907600,1139.96997070312
"2011-02-14",1143.89001464844,1146.07995605469,1134.05004882812,1134.05004882812,118557600,1134.05004882812
"2011-02-15",1134.83996582031,1137.57995605469,1119.53002929688,1125.84997558594,104339200,1125.84997558594
"2011-02-16",1128.32995605469,1133.31994628906,1125.59997558594,1128,87360200,1128
"2011-02-17",1131.26000976562,1131.26000976562,1103.97998046875,1110.68994140625,138804200,1110.68994140625
"2011-02-18",1112.66003417969,1119.0400390625,1105.75,1117.22998046875,101023000,1117.22998046875
"2011-02-21",1116.59997558594,1124.72998046875,1108.94995117188,1113.97998046875,85728900,1113.97998046875
"2011-02-22",1108.19995117188,1115.96997070312,1100.76000976562,1112.34997558594,93732800,1112.34997558594
"2011-02-23",1108.16003417969,1109,1090.16003417969,1098.06994628906,116886200,1098.06994628906
"2011-02-24",1088.86999511719,1108.91003417969,1085.06005859375,1102.30004882812,109369600,1102.30004882812
"2011-02-25",1108.30004882812,1118.96997070312,1101.47998046875,1116.7900390625,83274600,1116.7900390625
"2011-02-28",1117.97998046875,1131.84997558594,1111.9599609375,1128.66003417969,122363600,1128.66003417969
"2011-03-01",1131.05004882812,1134.51000976562,1119.16003417969,1119.16003417969,100544800,1119.16003417969
"2011-03-02",1112.31994628906,1112.66003417969,1103.02001953125,1103.60998535156,108233600,1103.60998535156
"2011-03-03",1110.30004882812,1115.51000976562,1105.67004394531,1110.80004882812,110902000,1110.80004882812
"2011-03-04",1115.46997070312,1125.06994628906,1111.18994140625,1112.38000488281,120605800,1112.38000488281
"2011-03-07",1111.46997070312,1127.5400390625,1105.5,1117.97998046875,103712600,1117.97998046875
"2011-03-08",1121.32995605469,1128.46997070312,1119.07995605469,1122.89001464844,90389700,1122.89001464844
"2011-03-09",1125.90002441406,1136.23999023438,1123.61999511719,1126.57995605469,97079000,1126.57995605469
"2011-03-10",1120.58996582031,1130.16003417969,1116.0400390625,1118.98999023438,109838400,1118.98999023438
"2011-03-11",1111.27001953125,1113.36999511719,1101.43994140625,1102.21997070312,105504600,1102.21997070312
"2011-03-14",1092.46997070312,1101.86999511719,1089.27001953125,1091.56005859375,95996800,1091.56005859375
"2011-03-15",1073.39001464844,1073.56994628906,1045.57995605469,1064.59997558594,218124000,1064.59997558594
"2011-03-16",1073.76000976562,1079.7099609375,1055.44995117188,1055.44995117188,174957200,1055.44995117188
"2011-03-17",1065.55004882812,1078.18005371094,1061.02001953125,1075.32995605469,113989800,1075.32995605469
"2011-03-18",1082.51000976562,1093.85998535156,1081.19995117188,1091.36999511719,166312000,1091.36999511719
"2011-03-21",1104.06994628906,1107.44995117188,1100.06005859375,1106.92004394531,117993600,1106.92004394531
"2011-03-22",1109.23999023438,1110.89001464844,1098.18005371094,1105.93994140625,98846400,1105.93994140625
"2011-03-23",1104.19995117188,1114.71997070312,1101.46997070312,1113.27001953125,97937800,1113.27001953125
"2011-03-24",1109.42004394531,1127.07995605469,1108.5400390625,1127.07995605469,92292800,1127.07995605469
"2011-03-25",1126.25,1129.83996582031,1120.51000976562,1127.09997558594,89233400,1127.09997558594
"2011-03-28",1125.47998046875,1132.42004394531,1122.25,1132.27001953125,78607800,1132.27001953125
"2011-03-29",1130.65002441406,1131.21997070312,1123.5400390625,1130.7099609375,76163600,1130.7099609375
"2011-03-30",1136.57995605469,1140.85998535156,1136.07995605469,1138.06005859375,93667600,1138.06005859375
"2011-03-31",1133.23999023438,1138.75,1131.90002441406,1134.86999511719,99203400,1134.86999511719
"2011-04-01",1136.86999511719,1146.69995117188,1133.63000488281,1145.59997558594,93357800,1145.59997558594
"2011-04-04",1145.73999023438,1152.72998046875,1141.92004394531,1151.27001953125,70652600,1151.27001953125
"2011-04-05",1149.06994628906,1151.63000488281,1144.56005859375,1149.13000488281,96199400,1149.13000488281
"2011-04-06",1149.69995117188,1157.60998535156,1145.41003417969,1156.52001953125,98944800,1156.52001953125
"2011-04-07",1150.44995117188,1154.65002441406,1144.27001953125,1145.56005859375,105728000,1145.56005859375
"2011-04-08",1149.42004394531,1152.98999023438,1145.19995117188,1151.36999511719,78753600,1151.36999511719
"2011-04-11",1146.97998046875,1152.5400390625,1145.97998046875,1148.68994140625,75849400,1148.68994140625
"2011-04-12",1141.52001953125,1143.93994140625,1128.90002441406,1131.71997070312,130210600,1131.71997070312
"2011-04-13",1134.9599609375,1141.42004394531,1134.46997070312,1137.86999511719,97649600,1137.86999511719
"2011-04-14",1134.06005859375,1135.39001464844,1122.90002441406,1129.88000488281,88684600,1129.88000488281
"2011-04-15",1129.48999023438,1131.11999511719,1121.43994140625,1123.81005859375,80932200,1123.81005859375
"2011-04-18",1123.88000488281,1125.38000488281,1105.01000976562,1106.7900390625,126729800,1106.7900390625
"2011-04-19",1113.9599609375,1124.75,1109.5,1116.83996582031,116087000,1116.83996582031
"2011-04-20",1125.36999511719,1141.58996582031,1125.25,1140.57995605469,111745400,1140.57995605469
"2011-04-21",1144.10998535156,1144.61999511719,1137.59997558594,1141.13000488281,55764600,1141.13000488281
"2011-04-26",1143.9599609375,1153.91003417969,1139.0400390625,1153.4599609375,98157000,1153.4599609375
"2011-04-27",1162.40002441406,1162.40002441406,1149.25,1154.46997070312,163057400,1154.46997070312
"2011-04-28",1159.35998535156,1161.4599609375,1148.43005371094,1161.4599609375,135693800,1161.4599609375
"2011-04-29",1156.67004394531,1163.06005859375,1154.66003417969,1162.83996582031,101024400,1162.83996582031
"2011-05-02",1167.09997558594,1167.09997558594,1158.83996582031,1163.4599609375,81358600,1163.4599609375
"2011-05-03",1161.19995117188,1162,1146.71997070312,1153.86999511719,126839800,1153.86999511719
"2011-05-04",1154.02001953125,1160.91003417969,1146.43994140625,1148.64001464844,159842400,1148.64001464844
"2011-05-05",1150.75,1153.06005859375,1139.89001464844,1148.82995605469,114228200,1148.82995605469
"2011-05-06",1150.23999023438,1159.32995605469,1140.38000488281,1157.82995605469,118876800,1157.82995605469
"2011-05-09",1155.55004882812,1160.9599609375,1150.18994140625,1157.13000488281,101756400,1157.13000488281
"2011-05-10",1158.96997070312,1167.71997070312,1158.4599609375,1167.53002929688,90495400,1167.53002929688
"2011-05-11",1168.66003417969,1175.07995605469,1167.15002441406,1173.7900390625,91770200,1173.7900390625
"2011-05-12",1166.94995117188,1169.08996582031,1161.22998046875,1166.53002929688,104381800,1166.53002929688
"2011-05-13",1171.69995117188,1171.83996582031,1164.42004394531,1166.5400390625,83303600,1166.5400390625
"2011-05-16",1161.35998535156,1173.47998046875,1158.82995605469,1173.47998046875,91844400,1173.47998046875
"2011-05-17",1168.83996582031,1171.4599609375,1157.68005371094,1157.68005371094,118466400,1157.68005371094
"2011-05-18",1163.06005859375,1165.43005371094,1157,1158.06005859375,86978000,1158.06005859375
"2011-05-19",1163.02001953125,1168.94995117188,1160.0400390625,1166.15002441406,87182600,1166.15002441406
"2011-05-20",1166.68994140625,1173.11999511719,1163.76000976562,1167.06994628906,105814600,1167.06994628906
"2011-05-23",1154.38000488281,1154.68005371094,1137.68994140625,1137.68994140625,106065800,1137.68994140625
"2011-05-24",1139.89001464844,1146.16003417969,1134.96997070312,1134.96997070312,107974400,1134.96997070312
"2011-05-25",1127.55004882812,1152.47998046875,1126.05004882812,1151.92004394531,131986000,1151.92004394531
"2011-05-26",1153.22998046875,1157.52001953125,1139.92004394531,1140.40002441406,98924600,1140.40002441406
"2011-05-27",1148.38000488281,1152.52001953125,1141.94995117188,1149.11999511719,93734800,1149.11999511719
"2011-05-30",1148.61999511719,1155.31005859375,1143.7900390625,1146.41003417969,35847000,1146.41003417969
"2011-05-31",1153.18005371094,1158.40002441406,1148.9599609375,1151.35998535156,134916000,1151.35998535156
"2011-06-01",1154.08996582031,1161.48999023438,1151.47998046875,1159.46997070312,64037800,1159.46997070312
"2011-06-03",1145.02001953125,1146.98999023438,1129.33996582031,1133.67004394531,122395800,1133.67004394531
"2011-06-07",1128.83996582031,1137.73999023438,1126.65002441406,1128.85998535156,89440400,1128.85998535156
"2011-06-08",1124.2900390625,1127.5,1102.9599609375,1102.9599609375,134561900,1102.9599609375
"2011-06-09",1103.44995117188,1117.18994140625,1098.18994140625,1112.23999023438,122924600,1112.23999023438
"2011-06-10",1111.94995117188,1113.57995605469,1091.51000976562,1095.68994140625,106806400,1095.68994140625
"2011-06-13",1097.08996582031,1098.38000488281,1086.96997070312,1089.92004394531,84442200,1089.92004394531
"2011-06-14",1098.58996582031,1111.53002929688,1097.88000488281,1106.48999023438,106995400,1106.48999023438
"2011-06-15",1103.66003417969,1104.81005859375,1087.18005371094,1089.38000488281,102677600,1089.38000488281
"2011-06-16",1079.66003417969,1081.73999023438,1064.67004394531,1078.5,162614200,1078.5
"2011-06-17",1074.90002441406,1093.77001953125,1067.83996582031,1083.43994140625,125700000,1083.43994140625
"2011-06-20",1071.21997070312,1075.72998046875,1064.22998046875,1067.30004882812,97226800,1067.30004882812
"2011-06-21",1074.44995117188,1092.31994628906,1070.92004394531,1092.06994628906,98004000,1092.06994628906
"2011-06-22",1094.73999023438,1095.27001953125,1072.78002929688,1073.15002441406,119425600,1073.15002441406
"2011-06-23",1067.7099609375,1069.81994628906,1053.05004882812,1055.23999023438,114985200,1055.23999023438
"2011-06-27",1049.86999511719,1069.32995605469,1048.46997070312,1068.89001464844,113722600,1068.89001464844
"2011-06-28",1072.17004394531,1082.91003417969,1068.31005859375,1072.35998535156,110455800,1072.35998535156
"2011-06-29",1079.34997558594,1103.68005371094,1077.89001464844,1100.03002929688,124993000,1100.03002929688
"2011-06-30",1105.27001953125,1118.65002441406,1102.0400390625,1115.22998046875,109514600,1115.22998046875
"2011-07-01",1117.34997558594,1119.90002441406,1104.13000488281,1118.05004882812,94882600,1118.05004882812
"2011-07-04",1119.41003417969,1127.53002929688,1117.5,1125.91003417969,59723000,1125.91003417969
"2011-07-05",1125.06005859375,1128.48999023438,1120.7099609375,1127.26000976562,67602400,1127.26000976562
"2011-07-06",1125.26000976562,1127.77001953125,1115.16003417969,1118.85998535156,81352800,1118.85998535156
"2011-07-07",1123.03002929688,1137.01000976562,1120.2099609375,1135.15002441406,81711600,1135.15002441406
"2011-07-08",1137.71997070312,1142.10998535156,1119.35998535156,1120.57995605469,91672000,1120.57995605469
"2011-07-11",1114.59997558594,1116.83996582031,1101.21997070312,1103.39001464844,82893200,1103.39001464844
"2011-07-12",1091,1099.42004394531,1075.47998046875,1099.18994140625,136491600,1099.18994140625
"2011-07-13",1096.25,1109.10998535156,1094.92004394531,1108.13000488281,85887200,1108.13000488281
"2011-07-14",1099.06005859375,1103.2900390625,1085.88000488281,1091.61999511719,104586600,1091.61999511719
"2011-07-15",1081.89001464844,1086.84997558594,1077.10998535156,1079.64001464844,101461200,1079.64001464844
"2011-07-18",1076.4599609375,1081.82995605469,1052.73999023438,1056.11999511719,116675400,1056.11999511719
"2011-07-19",1057.14001464844,1078.18005371094,1052.06994628906,1076.7099609375,129580400,1076.7099609375
"2011-07-20",1087.44995117188,1094.41003417969,1084.51000976562,1093.58996582031,126713200,1093.58996582031
"2011-07-21",1090.86999511719,1094.81994628906,1067.5400390625,1088.16003417969,177222200,1088.16003417969
"2011-07-22",1099.30004882812,1100.51000976562,1082.63000488281,1091,115652200,1091
"2011-07-25",1082.93005371094,1092.13000488281,1080.19995117188,1086.38000488281,72439800,1086.38000488281
"2011-07-26",1086.78002929688,1089.7900390625,1070.57995605469,1078.13000488281,77151800,1078.13000488281
"2011-07-27",1071.73999023438,1083.07995605469,1066.7099609375,1070.5,78779000,1070.5
"2011-07-28",1061.16003417969,1073.34997558594,1059.43005371094,1068.7900390625,82792000,1068.7900390625
"2011-07-29",1060.17004394531,1071.25,1053.31005859375,1065.96997070312,89036400,1065.96997070312
"2011-08-01",1081.16003417969,1087.18005371094,1035.92004394531,1039.05004882812,115796800,1039.05004882812
"2011-08-02",1033.65002441406,1035.56005859375,1011.28997802734,1012.70001220703,142185600,1012.70001220703
"2011-08-03",997.72998046875,1008.22998046875,979.390014648438,981.510009765625,167037800,981.510009765625
"2011-08-04",995.210021972656,996.429992675781,939.630004882812,939.630004882812,212922000,939.630004882812
"2011-08-05",909.390014648438,966.330017089844,901.010009765625,947.780029296875,274525000,947.780029296875
"2011-08-08",927.22998046875,954.119995117188,901.950012207031,902.070007324219,242898400,902.070007324219
"2011-08-09",897.909973144531,930.030029296875,860.409973144531,930.030029296875,289833600,930.030029296875
"2011-08-10",952.369995117188,952.369995117188,893.299987792969,904.580017089844,241223000,904.580017089844
"2011-08-11",921.97998046875,937.719970703125,892.900024414062,937.700012207031,212029800,937.700012207031
"2011-08-12",941.419982910156,960.330017089844,919.140014648438,957.590026855469,159973000,957.590026855469
"2011-08-15",966.539978027344,969.369995117188,949.119995117188,967.580017089844,104888200,967.580017089844
"2011-08-16",963.809997558594,963.809997558594,936.049987792969,957.369995117188,138539600,957.369995117188
"2011-08-17",950.599975585938,965.159973144531,939.849975585938,957.530029296875,116862800,957.530029296875
"2011-08-18",944.909973144531,947.330017089844,890.929992675781,893.080017089844,236787800,893.080017089844
"2011-08-19",889.789978027344,893.909973144531,851.140014648438,877.429992675781,222812200,877.429992675781
"2011-08-22",867.739990234375,904.809997558594,867.739990234375,887.849975585938,136509400,887.849975585938
"2011-08-23",899.580017089844,911.950012207031,891.570007324219,905.669982910156,147706400,905.669982910156
"2011-08-24",914.179992675781,934.369995117188,899.340026855469,916.260009765625,156047600,916.260009765625
"2011-08-25",926.960021972656,930.849975585938,902.159973144531,903.210021972656,158691400,903.210021972656
"2011-08-26",899.799987792969,907.469970703125,884,904.320007324219,123848000,904.320007324219
"2011-08-29",919.590026855469,928.47998046875,907.909973144531,927.369995117188,72872600,927.369995117188
"2011-08-30",938.280029296875,938.280029296875,921.200012207031,930.130004882812,108439400,930.130004882812
"2011-08-31",933.080017089844,963.090026855469,930.739990234375,954.630004882812,151851600,954.630004882812
"2011-09-01",956.840026855469,966.080017089844,942.849975585938,961.549987792969,133928800,961.549987792969
"2011-09-02",950.460021972656,951.380004882812,927.099975585938,932.099975585938,141125400,932.099975585938
"2011-09-05",912.289978027344,915.380004882812,886.539978027344,887.409973144531,0,887.409973144531
"2011-09-06",886.320007324219,899.580017089844,875.119995117188,887.27001953125,157720400,887.27001953125
"2011-09-07",905.409973144531,918.02001953125,899.75,918.02001953125,123426600,918.02001953125
"2011-09-08",917.059997558594,925.27001953125,904.659973144531,918.820007324219,113934400,918.820007324219
"2011-09-09",913.590026855469,917.289978027344,883.090026855469,884.599975585938,110797000,884.599975585938
"2011-09-12",862.539978027344,875.840026855469,859.690002441406,862.580017089844,137449200,862.580017089844
"2011-09-13",876.630004882812,884.330017089844,853.47998046875,878.400024414062,162097400,878.400024414062
"2011-09-14",867.739990234375,895.280029296875,867.739990234375,890.679992675781,154021400,890.679992675781
"2011-09-15",903.150024414062,926.320007324219,899.010009765625,924.619995117188,155750000,924.619995117188
"2011-09-16",933.760009765625,939.140014648438,924.109985351562,927.150024414062,143992400,927.150024414062
"2011-09-19",912.690002441406,914.409973144531,895.010009765625,895.419982910156,100962800,895.419982910156
"2011-09-20",888.630004882812,918.760009765625,888.409973144531,918.760009765625,128817400,918.760009765625
"2011-09-21",917.549987792969,919,905.719970703125,906.400024414062,93368600,906.400024414062
"2011-09-22",884.590026855469,887.880004882812,862.169982910156,862.169982910156,139168000,862.169982910156
"2011-09-23",871.260009765625,873.659973144531,833.030029296875,862.349975585938,144757200,862.349975585938
"2011-09-26",848.25,884.52001953125,846.179992675781,872.97998046875,138375800,872.97998046875
"2011-09-27",894.909973144531,927.27001953125,891.97998046875,927.27001953125,152739200,927.27001953125
"2011-09-28",919.460021972656,927.710021972656,901.640014648438,904.349975585938,130685400,904.349975585938
"2011-09-29",903.070007324219,931.719970703125,902.119995117188,930.359985351562,123847600,930.359985351562
"2011-09-30",926.619995117188,928.950012207031,903.289978027344,910.169982910156,139742800,910.169982910156
"2011-10-03",892.429992675781,909.239990234375,885.450012207031,902.719970703125,122439400,902.719970703125
"2011-10-04",889.02001953125,890.280029296875,855.739990234375,867.02001953125,181769200,867.02001953125
"2011-10-05",884.77001953125,899.760009765625,869.97998046875,899.760009765625,137361800,899.760009765625
"2011-10-06",905.960021972656,920.5,897.400024414062,920.5,150038600,920.5
"2011-10-07",922.969970703125,933.580017089844,912.719970703125,918.280029296875,122756200,918.280029296875
"2011-10-10",925.010009765625,948.289978027344,921.049987792969,948.289978027344,113228600,948.289978027344
"2011-10-11",947.380004882812,952.210021972656,937.349975585938,946.780029296875,89281400,946.780029296875
"2011-10-12",943.799987792969,960.700012207031,933.510009765625,957.739990234375,163309600,957.739990234375
"2011-10-13",954.840026855469,965.450012207031,933.349975585938,936.219970703125,118841800,936.219970703125
"2011-10-14",940.080017089844,959.669982910156,936.799987792969,956.390014648438,110079200,956.390014648438
"2011-10-17",963.119995117188,969.599975585938,933.330017089844,939.400024414062,119796000,939.400024414062
"2011-10-18",932.02001953125,949.450012207031,926.590026855469,945.530029296875,105108400,945.530029296875
"2011-10-19",950.080017089844,952.710021972656,939.239990234375,942.219970703125,133936800,942.219970703125
"2011-10-20",932.650024414062,951.299987792969,927.380004882812,934.049987792969,148265600,934.049987792969
"2011-10-21",938.659973144531,965.739990234375,934.909973144531,965.200012207031,134385800,965.200012207031
"2011-10-24",969.599975585938,978.609985351562,964.409973144531,978.080017089844,112663200,978.080017089844
"2011-10-25",976.349975585938,985.869995117188,965.239990234375,975.669982910156,136171200,975.669982910156
"2011-10-26",973.119995117188,996.669982910156,972.659973144531,983.080017089844,113265800,983.080017089844
"2011-10-27",1008.45001220703,1029.66003417969,1003.36999511719,1029.33996582031,175596600,1029.33996582031
"2011-10-28",1033.60998535156,1037.43005371094,1019.90997314453,1025.71997070312,129010200,1025.71997070312
"2011-10-31",1015.45001220703,1021.08001708984,990.440002441406,990.440002441406,119361200,990.440002441406
"2011-11-01",963.640014648438,969.349975585938,940.950012207031,945.859985351562,168946200,945.859985351562
"2011-11-02",955.150024414062,965.719970703125,942.25,964.900024414062,139846600,964.900024414062
"2011-11-03",947.669982910156,989.619995117188,947.390014648438,979.780029296875,128127600,979.780029296875
"2011-11-04",986.869995117188,993.469970703125,979.25,987.159973144531,58988000,987.159973144531
"2011-11-07",970.070007324219,984.739990234375,960.97998046875,968.390014648438,110540000,968.390014648438
"2011-11-08",968.650024414062,982.940002441406,967.77001953125,970.450012207031,92338200,970.450012207031
"2011-11-09",977.309997558594,979.960021972656,936.859985351562,946.719970703125,132742600,946.719970703125
"2011-11-10",927.830017089844,957.030029296875,925.210021972656,945.900024414062,111906600,945.900024414062
"2011-11-11",950.309997558594,978.799987792969,942.630004882812,976.510009765625,91872000,976.510009765625
"2011-11-14",983.150024414062,985.47998046875,959.469970703125,962.909973144531,90155600,962.909973144531
"2011-11-15",955.559997558594,965.489990234375,946.840026855469,959.340026855469,102588400,959.340026855469
"2011-11-16",957.299987792969,970.239990234375,951.820007324219,961.169982910156,110600000,961.169982910156
"2011-11-17",953.619995117188,959.859985351562,938.789978027344,947.460021972656,103616000,947.460021972656
"2011-11-18",940.090026855469,949.309997558594,935.960021972656,941.25,105847600,941.25
"2011-11-21",934.75,934.940002441406,905.989990234375,907.400024414062,105970000,907.400024414062
"2011-11-22",912.969970703125,917.460021972656,899.090026855469,905.760009765625,100924200,905.760009765625
"2011-11-23",896.320007324219,913.960021972656,886.989990234375,888.809997558594,112400400,888.809997558594
"2011-11-24",894.099975585938,905.049987792969,875.809997558594,886.510009765625,0,886.510009765625
