sep=;
Date;High price;Low price;Closing price;Average price;Total volume;Turnover
2018-09-04;"1,663.22";"1,638.51";"1,645.95";;1;
2018-09-03;"1,664.47";"1,656.94";"1,660.14";;1;
2018-08-31;"1,671.41";"1,658.16";"1,658.16";;1;
2018-08-30;"1,678.05";"1,670.06";"1,672.56";;1;
2018-08-29;"1,679.51";"1,669.77";"1,677.22";;1;
2018-08-28;"1,671.44";"1,665.73";"1,671.15";;1;
2018-08-27;"1,665.18";"1,647.38";"1,665.10";;1;
2018-08-24;"1,648.43";"1,642.87";"1,646.87";;1;
2018-08-23;"1,649.24";"1,642.24";"1,643.71";;1;
2018-08-22;"1,645.40";"1,635.45";"1,643.46";;1;
2018-08-21;"1,640.45";"1,630.75";"1,637.60";;1;
2018-08-20;"1,632.65";"1,620.67";"1,630.92";;1;
2018-08-17;"1,623.22";"1,608.93";"1,622.71";;1;
2018-08-16;"1,612.52";"1,595.84";"1,611.33";;1;
2018-08-15;"1,619.16";"1,592.05";"1,593.59";;1;
2018-08-14;"1,621.61";"1,603.35";"1,608.56";;1;
2018-08-13;"1,616.34";"1,607.81";"1,611.80";;1;
2018-08-10;"1,627.44";"1,613.39";"1,616.82";;1;
2018-08-09;"1,631.74";"1,618.72";"1,631.23";;1;
2018-08-08;"1,624.10";"1,614.73";"1,622.63";;1;
2018-08-07;"1,621.26";"1,610.52";"1,619.89";;1;
2018-08-06;"1,616.29";"1,603.82";"1,608.48";;1;
2018-08-03;"1,614.86";"1,599.41";"1,611.95";;1;
2018-08-02;"1,611.26";"1,592.54";"1,598.06";;1;
2018-08-01;"1,622.09";"1,611.48";"1,612.54";;1;
2018-07-31;"1,619.11";"1,610.50";"1,615.60";;1;
2018-07-30;"1,615.40";"1,606.65";"1,611.07";;1;
2018-07-27;"1,615.39";"1,607.63";"1,612.76";;1;
2018-07-26;"1,609.65";"1,595.02";"1,608.80";;1;
2018-07-25;"1,605.28";"1,593.04";"1,593.27";;1;
2018-07-24;"1,605.40";"1,582.32";"1,601.38";;1;
2018-07-23;"1,584.94";"1,573.79";"1,580.50";;1;
2018-07-20;"1,589.89";"1,569.50";"1,579.40";;1;
2018-07-19;"1,589.81";"1,571.15";"1,584.34";;1;
2018-07-18;"1,572.63";"1,557.97";"1,570.42";;1;
2018-07-17;"1,566.75";"1,550.84";"1,556.61";;1;
2018-07-16;"1,555.11";"1,544.56";"1,552.75";;1;
2018-07-13;"1,554.17";"1,542.52";"1,550.88";;1;
2018-07-12;"1,544.18";"1,523.07";"1,541.52";;1;
2018-07-11;"1,547.21";"1,524.75";"1,526.29";;1;
2018-07-10;"1,551.37";"1,540.83";"1,548.38";;1;
2018-07-09;"1,541.61";"1,525.55";"1,541.06";;1;
2018-07-06;"1,535.70";"1,511.83";"1,524.17";;1;
2018-07-05;"1,536.05";"1,521.20";"1,526.60";;1;
2018-07-04;"1,538.03";"1,521.60";"1,522.34";;1;
2018-07-03;"1,548.79";"1,537.30";"1,538.40";;1;
2018-07-02;"1,557.46";"1,533.98";"1,540.86";;1;
2018-06-29;"1,560.74";"1,534.90";"1,558.88";;1;
2018-06-28;"1,543.24";"1,521.24";"1,531.66";;1;
2018-06-27;"1,550.14";"1,514.61";"1,540.88";;1;
2018-06-26;"1,539.40";"1,526.30";"1,529.23";;1;
2018-06-25;"1,553.12";"1,534.48";"1,534.65";;1;
2018-06-21;"1,576.96";"1,548.34";"1,549.55";;1;
2018-06-20;"1,582.27";"1,564.01";"1,572.29";;1;
2018-06-19;"1,565.62";"1,542.38";"1,564.87";;1;
2018-06-18;"1,569.64";"1,550.41";"1,561.65";;1;
2018-06-15;"1,587.64";"1,570.42";"1,570.43";;1;
2018-06-14;"1,591.66";"1,559.40";"1,588.00";;1;
2018-06-13;"1,575.47";"1,563.54";"1,571.07";;1;
2018-06-12;"1,577.04";"1,566.71";"1,572.27";;1;
2018-06-11;"1,571.23";"1,555.79";"1,571.18";;1;
2018-06-08;"1,562.36";"1,542.09";"1,555.87";;1;
2018-06-07;"1,575.74";"1,551.31";"1,555.65";;1;
2018-06-05;"1,572.12";"1,559.05";"1,559.05";;1;
2018-06-04;"1,578.47";"1,561.73";"1,564.73";;1;
2018-06-01;"1,573.36";"1,549.54";"1,569.51";;1;
2018-05-31;"1,572.42";"1,544.83";"1,549.94";;1;
2018-05-30;"1,574.65";"1,559.66";"1,562.54";;1;
2018-05-29;"1,579.50";"1,554.94";"1,572.30";;1;
2018-05-28;"1,598.35";"1,577.43";"1,581.52";;1;
2018-05-25;"1,603.04";"1,584.91";"1,586.98";;1;
2018-05-24;"1,612.78";"1,588.03";"1,593.57";;1;
2018-05-23;"1,621.90";"1,597.76";"1,602.10";;1;
2018-05-22;"1,632.30";"1,617.15";"1,624.44";;1;
2018-05-21;"1,634.76";"1,622.18";"1,626.25";;1;
2018-05-18;"1,627.13";"1,617.86";"1,621.61";;1;
2018-05-17;"1,618.95";"1,602.28";"1,618.95";;1;
2018-05-16;"1,606.70";"1,593.25";"1,602.27";;1;
2018-05-15;"1,608.47";"1,593.16";"1,606.72";;1;
2018-05-14;"1,607.40";"1,593.66";"1,598.58";;1;
2018-05-11;"1,619.79";"1,601.12";"1,603.25";;1;
2018-05-09;"1,623.04";"1,603.06";"1,616.80";;1;
2018-05-08;"1,608.94";"1,591.32";"1,608.94";;1;
2018-05-07;"1,600.45";"1,577.15";"1,597.93";;1;
2018-05-04;"1,577.82";"1,565.61";"1,577.08";;1;
2018-05-03;"1,591.05";"1,564.75";"1,566.96";;1;
2018-05-02;"1,592.12";"1,574.88";"1,590.97";;1;
2018-04-30;"1,582.20";"1,568.68";"1,570.71";;1;
2018-04-27;"1,583.11";"1,571.49";"1,580.78";;1;
2018-04-26;"1,575.23";"1,552.02";"1,573.76";;1;
2018-04-25;"1,574.02";"1,543.26";"1,557.29";;1;
2018-04-24;"1,593.10";"1,571.41";"1,575.40";;1;
2018-04-23;"1,587.65";"1,570.84";"1,587.65";;1;
2018-04-20;"1,576.98";"1,556.89";"1,572.58";;1;
2018-04-19;"1,563.83";"1,551.72";"1,558.23";;1;
2018-04-18;"1,553.88";"1,542.97";"1,552.48";;1;
2018-04-17;"1,548.50";"1,528.53";"1,545.16";;1;
2018-04-16;"1,533.74";"1,524.22";"1,526.27";;1;
2018-04-13;"1,534.04";"1,517.41";"1,526.66";;1;
2018-04-12;"1,520.85";"1,503.86";"1,518.88";;1;
2018-04-11;"1,526.47";"1,498.80";"1,504.71";;1;
2018-04-10;"1,526.99";"1,513.11";"1,526.76";;1;
2018-04-09;"1,527.56";"1,502.45";"1,511.32";;1;
2018-04-06;"1,526.43";"1,508.85";"1,511.37";;1;
2018-04-05;"1,527.44";"1,500.06";"1,527.22";;1;
2018-04-04;"1,511.69";"1,482.22";"1,494.65";;1;
2018-04-03;"1,533.20";"1,504.07";"1,508.80";;1;
2018-03-29;"1,537.25";"1,513.19";"1,535.35";;1;
2018-03-28;"1,512.13";"1,484.14";"1,512.13";;1;
2018-03-27;"1,517.55";"1,495.08";"1,510.11";;1;
2018-03-26;"1,519.79";"1,493.80";"1,496.59";;1;
2018-03-23;"1,520.66";"1,493.12";"1,513.18";;1;
2018-03-22;"1,547.62";"1,508.86";"1,515.84";;1;
2018-03-21;"1,553.18";"1,543.26";"1,549.70";;1;
2018-03-20;"1,556.07";"1,542.30";"1,551.97";;1;
2018-03-19;"1,573.27";"1,545.78";"1,547.41";;1;
2018-03-16;"1,593.43";"1,572.58";"1,573.48";;1;
2018-03-15;"1,592.28";"1,580.19";"1,592.28";;1;
2018-03-14;"1,598.35";"1,578.63";"1,585.31";;1;
2018-03-13;"1,603.34";"1,575.23";"1,578.15";;1;
2018-03-12;"1,602.26";"1,589.17";"1,593.83";;1;
2018-03-09;"1,592.77";"1,580.38";"1,589.62";;1;
2018-03-08;"1,586.22";"1,564.18";"1,585.53";;1;
2018-03-07;"1,564.20";"1,548.01";"1,564.19";;1;
2018-03-06;"1,569.75";"1,551.20";"1,559.94";;1;
2018-03-05;"1,548.03";"1,524.26";"1,547.94";;1;
2018-03-02;"1,559.50";"1,525.37";"1,526.46";;1;
2018-03-01;"1,583.23";"1,560.56";"1,560.56";;1;
2018-02-28;"1,594.51";"1,580.95";"1,583.39";;1;
2018-02-27;"1,595.35";"1,583.52";"1,588.23";;1;
2018-02-26;"1,591.59";"1,578.87";"1,586.96";;1;
2018-02-23;"1,580.14";"1,567.95";"1,577.11";;1;
2018-02-22;"1,575.16";"1,556.50";"1,573.88";;1;
2018-02-21;"1,577.74";"1,557.71";"1,575.12";;1;
2018-02-20;"1,570.36";"1,550.91";"1,569.68";;1;
2018-02-19;"1,562.46";"1,549.01";"1,550.86";;1;
2018-02-16;"1,557.29";"1,545.46";"1,556.93";;1;
2018-02-15;"1,550.28";"1,533.30";"1,542.72";;1;
2018-02-14;"1,533.70";"1,503.37";"1,532.15";;1;
2018-02-13;"1,527.17";"1,513.23";"1,513.27";;1;
2018-02-12;"1,531.86";"1,501.50";"1,521.62";;1;
2018-02-09;"1,523.45";"1,499.74";"1,500.18";;1;
2018-02-08;"1,550.44";"1,519.77";"1,519.77";;1;
2018-02-07;"1,555.29";"1,513.57";"1,551.15";;1;
2018-02-06;"1,535.28";"1,487.95";"1,511.60";;1;
2018-02-05;"1,581.69";"1,545.56";"1,546.33";;1;
2018-02-02;"1,602.02";"1,581.04";"1,584.79";;1;
2018-02-01;"1,610.27";"1,596.00";"1,601.84";;1;
2018-01-31;"1,613.16";"1,592.39";"1,593.15";;1;
2018-01-30;"1,612.24";"1,602.29";"1,603.31";;1;
2018-01-29;"1,620.46";"1,608.51";"1,610.40";;1;
2018-01-26;"1,614.60";"1,601.73";"1,612.63";;1;
2018-01-25;"1,630.00";"1,600.89";"1,604.49";;1;
2018-01-24;"1,645.06";"1,629.98";"1,631.20";;1;
2018-01-23;"1,647.69";"1,636.77";"1,643.71";;1;
2018-01-22;"1,639.05";"1,628.70";"1,635.47";;1;
2018-01-19;"1,631.63";"1,623.63";"1,630.62";;1;
2018-01-18;"1,630.53";"1,619.88";"1,624.78";;1;
2018-01-17;"1,629.67";"1,614.46";"1,622.85";;1;
2018-01-16;"1,630.01";"1,620.46";"1,623.33";;1;
2018-01-15;"1,630.22";"1,622.93";"1,627.29";;1;
2018-01-12;"1,634.58";"1,621.24";"1,628.40";;1;
2018-01-11;"1,632.90";"1,620.52";"1,630.29";;1;
2018-01-10;"1,631.91";"1,621.85";"1,629.29";;1;
2018-01-09;"1,633.96";"1,618.90";"1,632.29";;1;
2018-01-08;"1,622.41";"1,612.98";"1,619.13";;1;
2018-01-05;"1,611.31";"1,604.08";"1,611.31";;1;
2018-01-04;"1,606.71";"1,587.88";"1,603.67";;1;
2018-01-03;"1,591.10";"1,577.61";"1,587.56";;1;
2018-01-02;"1,583.38";"1,573.76";"1,579.82";;1;
2017-12-29;"1,591.58";"1,573.56";"1,576.94";;1;
2017-12-28;"1,594.95";"1,584.25";"1,588.51";;1;
2017-12-27;"1,613.76";"1,589.78";"1,594.99";;1;
2017-12-22;"1,616.22";"1,602.11";"1,606.25";;1;
2017-12-21;"1,616.98";"1,593.26";"1,616.27";;1;
2017-12-20;"1,613.69";"1,597.42";"1,600.29";;1;
2017-12-19;"1,620.57";"1,610.62";"1,611.43";;1;
2017-12-18;"1,616.26";"1,593.71";"1,615.63";;1;
2017-12-15;"1,610.59";"1,585.79";"1,594.35";;1;
2017-12-14;"1,622.08";"1,609.60";"1,609.60";;1;
2017-12-13;"1,624.32";"1,584.53";"1,619.82";;1;
2017-12-12;"1,625.05";"1,612.97";"1,623.75";;1;
2017-12-11;"1,627.94";"1,610.93";"1,619.47";;1;
2017-12-08;"1,621.38";"1,599.57";"1,610.82";;1;
2017-12-07;"1,606.94";"1,594.77";"1,599.29";;1;
2017-12-06;"1,609.21";"1,591.25";"1,595.44";;1;
2017-12-05;"1,620.45";"1,607.03";"1,613.36";;1;
2017-12-04;"1,624.05";"1,595.59";"1,616.80";;1;
2017-12-01;"1,611.07";"1,592.20";"1,592.20";;1;
2017-11-30;"1,624.47";"1,609.10";"1,610.11";;1;
2017-11-29;"1,628.76";"1,613.56";"1,613.56";;1;
2017-11-28;"1,622.11";"1,608.31";"1,620.81";;1;
2017-11-27;"1,618.85";"1,607.15";"1,608.74";;1;
2017-11-24;"1,620.25";"1,606.60";"1,614.62";;1;
2017-11-23;"1,616.79";"1,607.64";"1,612.57";;1;
2017-11-22;"1,637.99";"1,617.52";"1,617.52";;1;
2017-11-21;"1,639.92";"1,618.65";"1,636.65";;1;
2017-11-20;"1,626.02";"1,607.77";"1,623.54";;1;
2017-11-17;"1,633.94";"1,613.90";"1,617.70";;1;
2017-11-16;"1,636.96";"1,624.89";"1,633.66";;1;
2017-11-15;"1,628.48";"1,612.49";"1,627.00";;1;
2017-11-14;"1,635.55";"1,623.09";"1,628.48";;1;
2017-11-13;"1,634.87";"1,618.46";"1,630.51";;1;
2017-11-10;"1,646.15";"1,634.22";"1,634.68";;1;
2017-11-09;"1,662.99";"1,641.19";"1,643.26";;1;
2017-11-08;"1,672.76";"1,657.13";"1,662.99";;1;
2017-11-07;"1,681.67";"1,669.98";"1,670.24";;1;
2017-11-06;"1,681.75";"1,671.60";"1,676.14";;1;
2017-11-03;"1,678.45";"1,672.78";"1,677.65";;1;
2017-11-02;"1,674.77";"1,665.42";"1,672.78";;1;
2017-11-01;"1,681.13";"1,671.32";"1,672.03";;1;
2017-10-31;"1,675.61";"1,662.32";"1,671.63";;1;
2017-10-30;"1,667.26";"1,659.46";"1,662.32";;1;
2017-10-27;"1,666.07";"1,658.79";"1,665.02";;1;
2017-10-26;"1,659.65";"1,641.28";"1,658.79";;1;
2017-10-25;"1,657.42";"1,642.19";"1,649.74";;1;
2017-10-24;"1,661.54";"1,644.73";"1,650.47";;1;
2017-10-23;"1,669.42";"1,660.80";"1,661.54";;1;
2017-10-20;"1,671.41";"1,646.68";"1,667.50";;1;
2017-10-19;"1,647.32";"1,635.46";"1,646.96";;1;
2017-10-18;"1,648.70";"1,634.21";"1,644.73";;1;
2017-10-17;"1,641.30";"1,636.09";"1,636.94";;1;
2017-10-16;"1,644.19";"1,637.37";"1,638.33";;1;
2017-10-13;"1,644.84";"1,638.62";"1,642.49";;1;
2017-10-12;"1,649.42";"1,637.80";"1,644.65";;1;
2017-10-11;"1,647.22";"1,638.22";"1,641.70";;1;
2017-10-10;"1,651.13";"1,642.21";"1,644.34";;1;
2017-10-09;"1,653.76";"1,646.28";"1,647.92";;1;
2017-10-06;"1,655.17";"1,643.20";"1,646.28";;1;
2017-10-05;"1,655.97";"1,646.33";"1,653.15";;1;
2017-10-04;"1,651.73";"1,645.57";"1,651.09";;1;
2017-10-03;"1,650.46";"1,640.65";"1,649.18";;1;
2017-10-02;"1,641.65";"1,634.69";"1,640.65";;1;
2017-09-29;"1,637.82";"1,620.97";"1,637.82";;1;
2017-09-28;"1,627.31";"1,618.85";"1,624.98";;1;
2017-09-27;"1,627.69";"1,610.76";"1,623.77";;1;
2017-09-26;"1,614.12";"1,601.86";"1,610.76";;1;
2017-09-25;"1,608.49";"1,598.84";"1,604.10";;1;
2017-09-22;"1,600.77";"1,591.70";"1,600.77";;1;
2017-09-21;"1,597.56";"1,585.38";"1,596.31";;1;
2017-09-20;"1,588.48";"1,581.90";"1,585.38";;1;
2017-09-19;"1,586.22";"1,580.76";"1,584.43";;1;
2017-09-18;"1,586.82";"1,578.31";"1,582.78";;1;
2017-09-15;"1,591.32";"1,577.29";"1,578.87";;1;
2017-09-14;"1,587.98";"1,578.57";"1,587.52";;1;
2017-09-13;"1,580.90";"1,575.76";"1,580.04";;1;
2017-09-12;"1,581.13";"1,572.13";"1,580.13";;1;
2017-09-11;"1,573.34";"1,552.78";"1,572.16";;1;
2017-09-08;"1,553.23";"1,545.28";"1,552.32";;1;
2017-09-07;"1,553.87";"1,537.74";"1,553.02";;1;
2017-09-06;"1,546.99";"1,536.45";"1,541.27";;1;
2017-09-05;"1,555.85";"1,545.10";"1,546.99";;1;
2017-09-04;"1,558.79";"1,546.31";"1,551.89";;1;
2017-09-01;"1,560.87";"1,546.86";"1,558.79";;1;
2017-08-31;"1,550.55";"1,535.96";"1,546.86";;1;
2017-08-30;"1,537.88";"1,520.90";"1,535.96";;1;
2017-08-29;"1,536.88";"1,517.77";"1,520.90";;1;
2017-08-28;"1,543.80";"1,532.43";"1,536.88";;1;
2017-08-25;"1,551.62";"1,537.97";"1,540.82";;1;
2017-08-24;"1,546.86";"1,537.99";"1,537.99";;1;
2017-08-23;"1,546.82";"1,538.73";"1,542.14";;1;
2017-08-22;"1,543.99";"1,524.25";"1,543.76";;1;
2017-08-21;"1,532.12";"1,519.22";"1,524.25";;1;
2017-08-18;"1,540.09";"1,524.36";"1,532.12";;1;
2017-08-17;"1,552.50";"1,538.72";"1,540.09";;1;
2017-08-16;"1,556.55";"1,543.37";"1,552.16";;1;
2017-08-15;"1,560.50";"1,542.49";"1,543.37";;1;
2017-08-14;"1,556.35";"1,538.96";"1,554.58";;1;
2017-08-11;"1,554.75";"1,535.65";"1,538.96";;1;
2017-08-10;"1,571.12";"1,554.75";"1,554.75";;1;
2017-08-09;"1,581.32";"1,562.77";"1,571.20";;1;
2017-08-08;"1,583.14";"1,571.36";"1,581.32";;1;
2017-08-07;"1,578.88";"1,569.43";"1,575.47";;1;
2017-08-04;"1,577.61";"1,556.68";"1,573.47";;1;
2017-08-03;"1,567.05";"1,554.45";"1,559.66";;1;
2017-08-02;"1,573.45";"1,558.95";"1,563.20";;1;
2017-08-01;"1,569.56";"1,548.19";"1,566.31";;1;
2017-07-31;"1,561.96";"1,548.06";"1,548.19";;1;
2017-07-28;"1,570.79";"1,550.65";"1,557.56";;1;
2017-07-27;"1,581.11";"1,570.24";"1,570.48";;1;
2017-07-26;"1,581.52";"1,565.02";"1,580.22";;1;
2017-07-25;"1,575.32";"1,567.36";"1,568.91";;1;
2017-07-24;"1,583.61";"1,566.88";"1,566.88";;1;
2017-07-21;"1,597.45";"1,574.70";"1,581.37";;1;
2017-07-20;"1,612.52";"1,593.15";"1,597.84";;1;
2017-07-19;"1,618.57";"1,592.51";"1,609.96";;1;
2017-07-18;"1,639.35";"1,605.37";"1,607.36";;1;
2017-07-17;"1,651.63";"1,629.10";"1,639.33";;1;
2017-07-14;"1,649.83";"1,641.41";"1,646.83";;1;
2017-07-13;"1,651.15";"1,640.45";"1,642.49";;1;
2017-07-12;"1,650.70";"1,621.57";"1,650.59";;1;
2017-07-11;"1,631.29";"1,620.69";"1,621.57";;1;
2017-07-10;"1,627.81";"1,617.00";"1,624.81";;1;
2017-07-07;"1,623.17";"1,614.64";"1,617.00";;1;
2017-07-06;"1,627.21";"1,609.98";"1,620.99";;1;
2017-07-05;"1,629.27";"1,614.22";"1,627.21";;1;
2017-07-04;"1,627.29";"1,617.48";"1,621.67";;1;
2017-07-03;"1,628.55";"1,602.70";"1,627.41";;1;
2017-06-30;"1,620.48";"1,602.53";"1,602.53";;1;
2017-06-29;"1,643.72";"1,612.39";"1,613.22";;1;
2017-06-28;"1,630.98";"1,611.80";"1,630.98";;1;
2017-06-27;"1,643.52";"1,628.54";"1,628.54";;1;
2017-06-26;"1,654.88";"1,641.23";"1,643.52";;1;
2017-06-22;"1,645.36";"1,634.19";"1,645.36";;1;
2017-06-21;"1,647.67";"1,631.34";"1,641.71";;1;
2017-06-20;"1,658.87";"1,647.67";"1,647.67";;1;
2017-06-19;"1,655.08";"1,636.78";"1,653.40";;1;
2017-06-16;"1,638.42";"1,625.81";"1,635.93";;1;
2017-06-15;"1,641.52";"1,616.22";"1,624.97";;1;
2017-06-14;"1,657.20";"1,638.38";"1,639.59";;1;
2017-06-13;"1,653.52";"1,638.80";"1,648.61";;1;
2017-06-12;"1,654.65";"1,584.37";"1,638.80";;1;
2017-06-09;"1,656.09";"1,642.20";"1,654.80";;1;
2017-06-08;"1,651.72";"1,640.15";"1,643.77";;1;
2017-06-07;"1,648.47";"1,630.68";"1,640.54";;1;
2017-06-05;"1,649.30";"1,637.85";"1,637.90";;1;
2017-06-02;"1,656.02";"1,644.21";"1,646.67";;1;
2017-06-01;"1,646.81";"1,636.01";"1,641.32";;1;
2017-05-31;"1,650.26";"1,635.29";"1,639.11";;1;
2017-05-30;"1,640.08";"1,623.86";"1,639.74";;1;
2017-05-29;"1,636.02";"1,629.83";"1,631.91";;1;
2017-05-26;"1,640.12";"1,626.44";"1,635.77";;1;
2017-05-24;"1,641.71";"1,634.25";"1,638.89";;1;
2017-05-23;"1,641.77";"1,628.79";"1,641.71";;1;
2017-05-22;"1,635.61";"1,626.02";"1,629.21";;1;
2017-05-19;"1,631.81";"1,616.14";"1,629.21";;1;
2017-05-18;"1,628.52";"1,604.29";"1,615.27";;1;
2017-05-17;"1,653.06";"1,624.55";"1,628.37";;1;
2017-05-16;"1,657.13";"1,646.77";"1,653.06";;1;
2017-05-15;"1,650.73";"1,644.74";"1,649.84";;1;
2017-05-12;"1,647.28";"1,640.79";"1,646.45";;1;
2017-05-11;"1,649.17";"1,637.88";"1,642.02";;1;
2017-05-10;"1,652.14";"1,642.08";"1,649.65";;1;
2017-05-09;"1,654.54";"1,640.07";"1,653.11";;1;
2017-05-08;"1,645.80";"1,629.69";"1,639.49";;1;
2017-05-05;"1,642.04";"1,632.33";"1,642.04";;1;
2017-05-04;"1,640.71";"1,632.91";"1,638.33";;1;
2017-05-03;"1,636.50";"1,626.43";"1,633.99";;1;
2017-05-02;"1,636.51";"1,626.03";"1,636.51";;1;
2017-04-28;"1,627.73";"1,616.33";"1,626.99";;1;
2017-04-27;"1,620.74";"1,614.57";"1,616.58";;1;
2017-04-26;"1,621.94";"1,608.99";"1,620.28";;1;
2017-04-25;"1,620.64";"1,606.89";"1,617.05";;1;
2017-04-24;"1,609.27";"1,574.10";"1,609.27";;1;
2017-04-21;"1,578.26";"1,567.48";"1,573.25";;1;
2017-04-20;"1,571.67";"1,560.93";"1,568.74";;1;
2017-04-19;"1,571.22";"1,552.46";"1,565.73";;1;
2017-04-18;"1,576.71";"1,553.07";"1,557.21";;1;
2017-04-13;"1,575.85";"1,567.41";"1,572.81";;1;
2017-04-12;"1,585.45";"1,571.02";"1,575.02";;1;
2017-04-11;"1,577.63";"1,564.88";"1,570.91";;1;
2017-04-10;"1,572.61";"1,566.05";"1,572.47";;1;
2017-04-07;"1,569.73";"1,553.43";"1,569.67";;1;
2017-04-06;"1,564.07";"1,543.70";"1,564.05";;1;
2017-04-05;"1,568.42";"1,557.09";"1,558.56";;1;
2017-04-04;"1,578.62";"1,564.28";"1,567.30";;1;
2017-04-03;"1,591.13";"1,570.57";"1,571.41";;1;
2017-03-31;"1,590.52";"1,570.22";"1,587.63";;1;
2017-03-30;"1,585.17";"1,572.16";"1,583.88";;1;
2017-03-29;"1,587.08";"1,576.39";"1,584.43";;1;
2017-03-28;"1,581.30";"1,567.85";"1,580.09";;1;
2017-03-27;"1,578.31";"1,556.45";"1,574.51";;1;
2017-03-24;"1,582.04";"1,573.07";"1,579.70";;1;
2017-03-23;"1,581.57";"1,560.84";"1,581.28";;1;
2017-03-22;"1,569.94";"1,551.24";"1,562.96";;1;
2017-03-21;"1,588.63";"1,569.00";"1,570.88";;1;
2017-03-20;"1,587.79";"1,581.40";"1,583.25";;1;
2017-03-17;"1,593.94";"1,578.47";"1,584.97";;1;
2017-03-16;"1,603.06";"1,585.60";"1,593.25";;1;
2017-03-15;"1,590.23";"1,581.22";"1,588.89";;1;
2017-03-14;"1,595.16";"1,576.51";"1,586.00";;1;
2017-03-13;"1,599.83";"1,586.01";"1,594.71";;1;
2017-03-10;"1,595.00";"1,584.09";"1,587.93";;1;
2017-03-09;"1,585.44";"1,572.60";"1,583.73";;1;
2017-03-08;"1,583.22";"1,574.21";"1,578.23";;1;
2017-03-07;"1,578.25";"1,567.59";"1,575.77";;1;
2017-03-06;"1,581.29";"1,571.06";"1,575.52";;1;
2017-03-03;"1,585.61";"1,573.99";"1,581.32";;1;
2017-03-02;"1,594.46";"1,578.27";"1,580.53";;1;
2017-03-01;"1,594.56";"1,570.96";"1,591.37";;1;
2017-02-28;"1,572.73";"1,561.59";"1,570.17";;1;
2017-02-27;"1,577.06";"1,561.64";"1,564.63";;1;
2017-02-24;"1,589.51";"1,563.04";"1,569.86";;1;
2017-02-23;"1,593.61";"1,582.16";"1,588.30";;1;
2017-02-22;"1,593.88";"1,578.55";"1,582.13";;1;
2017-02-21;"1,592.75";"1,570.01";"1,590.09";;1;
2017-02-20;"1,582.78";"1,572.58";"1,576.33";;1;
2017-02-17;"1,578.91";"1,566.47";"1,570.59";;1;
2017-02-16;"1,580.99";"1,572.27";"1,576.33";;1;
2017-02-15;"1,577.73";"1,568.17";"1,574.02";;1;
2017-02-14;"1,573.11";"1,563.74";"1,569.75";;1;
2017-02-13;"1,572.53";"1,563.08";"1,572.18";;1;
2017-02-10;"1,568.21";"1,556.66";"1,562.73";;1;
2017-02-09;"1,557.50";"1,545.69";"1,557.50";;1;
2017-02-08;"1,552.25";"1,540.03";"1,549.24";;1;
2017-02-07;"1,560.71";"1,545.73";"1,550.94";;1;
2017-02-06;"1,558.92";"1,547.39";"1,548.90";;1;
2017-02-03;"1,559.13";"1,550.11";"1,557.31";;1;
2017-02-02;"1,554.58";"1,544.60";"1,551.85";;1;
2017-02-01;"1,554.15";"1,537.47";"1,547.31";;1;
2017-01-31;"1,548.14";"1,528.63";"1,536.75";;1;
2017-01-30;"1,538.50";"1,526.47";"1,528.89";;1;
2017-01-27;"1,553.79";"1,536.77";"1,538.76";;1;
2017-01-26;"1,563.52";"1,551.22";"1,553.89";;1;
2017-01-25;"1,545.99";"1,523.99";"1,545.99";;1;
2017-01-24;"1,522.87";"1,504.91";"1,522.85";;1;
2017-01-23;"1,524.37";"1,503.05";"1,504.69";;1;
2017-01-20;"1,527.38";"1,507.78";"1,525.49";;1;
2017-01-19;"1,521.92";"1,508.48";"1,513.92";;1;
2017-01-18;"1,515.99";"1,503.11";"1,515.99";;1;
2017-01-17;"1,514.58";"1,498.74";"1,507.32";;1;
2017-01-16;"1,518.27";"1,511.07";"1,512.97";;1;
2017-01-13;"1,522.49";"1,504.22";"1,522.49";;1;
2017-01-12;"1,513.24";"1,499.58";"1,503.31";;1;
2017-01-11;"1,517.75";"1,501.03";"1,511.88";;1;
2017-01-10;"1,516.57";"1,506.30";"1,510.09";;1;
2017-01-09;"1,525.38";"1,504.07";"1,509.82";;1;
2017-01-05;"1,530.93";"1,521.88";"1,522.10";;1;
2017-01-04;"1,538.77";"1,527.59";"1,530.93";;1;
2017-01-03;"1,541.20";"1,526.26";"1,534.70";;1;
2017-01-02;"1,530.61";"1,510.67";"1,526.83";;1;
2016-12-30;"1,522.06";"1,511.28";"1,517.20";;1;
2016-12-29;"1,526.70";"1,516.92";"1,518.37";;1;
2016-12-28;"1,532.86";"1,526.29";"1,527.30";;1;
2016-12-27;"1,536.01";"1,525.48";"1,533.31";;1;
2016-12-23;"1,528.42";"1,519.28";"1,525.80";;1;
2016-12-22;"1,525.27";"1,515.61";"1,519.54";;1;
2016-12-21;"1,537.35";"1,521.64";"1,525.47";;1;
2016-12-20;"1,547.86";"1,535.12";"1,536.72";;1;
2016-12-19;"1,552.55";"1,542.03";"1,542.71";;1;
2016-12-16;"1,553.60";"1,544.38";"1,548.20";;1;
2016-12-15;"1,551.14";"1,532.10";"1,550.52";;1;
2016-12-14;"1,551.09";"1,538.63";"1,541.39";;1;
2016-12-13;"1,551.96";"1,535.48";"1,551.00";;1;
2016-12-12;"1,541.00";"1,529.29";"1,537.93";;1;
2016-12-09;"1,538.38";"1,514.16";"1,534.27";;1;
